year,first_name,country,sex,count
2017,Name39,India,Male,8149
2014,Name308,United States,Male,5616
2023,Name196,United States,Female,2980
2014,Name596,United Kingdom,Female,6883
2014,Name526,Australia,Male,2468
2018,Name759,United States,Female,199
2021,Name407,Japan,Male,3137
2010,Name746,India,Male,7659
2010,Name190,Brazil,Male,2296
2022,Name429,Argentina,Male,8094
2023,Name261,Australia,Male,1842
2022,Name167,Argentina,Female,4681
2016,Name12,Mexico,Female,5511
2015,Name374,India,Male,1901
2019,Name253,Brazil,Female,8073
2022,Name933,India,Female,6689
2017,Name543,Argentina,Female,7559
2020,Name63,Japan,Male,8356
2019,Name895,India,Female,9582
2016,Name447,South Korea,Male,7038
2018,Name468,Argentina,Female,4017
2018,Name82,India,Male,190
2023,Name347,United Kingdom,Male,7342
2012,Name319,United Kingdom,Female,9405
2011,Name957,Brazil,Male,1819
2022,Name460,Argentina,Male,8809
2010,Name217,South Korea,Female,5438
2019,Name390,India,Male,4411
2016,Name128,United Kingdom,Male,4663
2016,Name665,Mexico,Male,1577
2017,Name558,Argentina,Male,5866
2013,Name434,South Korea,Female,5100
2016,Name759,Australia,Male,2620
2014,Name876,Argentina,Female,7903
2014,Name243,Argentina,Male,1383
2022,Name267,United States,Female,3473
2021,Name847,Brazil,Male,7037
2019,Name816,Argentina,Female,3473
2016,Name396,India,Female,2008
2020,Name831,Mexico,Male,5234
2016,Name96,India,Female,8088
2010,Name435,India,Female,7665
2014,Name780,Brazil,Female,6498
2021,Name967,Japan,Female,3087
2020,Name991,Japan,Female,8098
2019,Name699,South Korea,Female,9743
2021,Name307,South Korea,Male,3932
2023,Name155,United States,Male,9005
2010,Name14,Argentina,Female,2825
2017,Name453,United States,Male,4972
2021,Name40,Australia,Male,3393
2017,Name615,Australia,Male,379
2020,Name354,India,Female,9372
2019,Name905,South Korea,Male,5031
2011,Name704,Brazil,Male,2292
2020,Name517,United Kingdom,Female,9101
2018,Name79,South Korea,Male,4197
2014,Name686,United States,Female,6319
2021,Name756,Brazil,Male,577
2022,Name691,India,Male,5291
2017,Name978,South Korea,Male,5567
2016,Name382,Mexico,Female,4470
2022,Name957,Argentina,Female,876
2020,Name623,Argentina,Female,823
2021,Name524,Australia,Male,8076
2011,Name660,Mexico,Female,7338
2022,Name133,Australia,Female,8740
2023,Name917,United Kingdom,Female,7878
2023,Name750,South Korea,Female,3041
2014,Name672,Japan,Female,3514
2013,Name3,United States,Male,8082
2018,Name203,United Kingdom,Male,7188
2022,Name92,Australia,Male,1623
2018,Name779,India,Female,9740
2014,Name763,United States,Male,4372
2012,Name224,South Korea,Male,1860
2010,Name888,South Korea,Male,6029
2017,Name421,United Kingdom,Male,1651
2014,Name334,South Korea,Female,8078
2016,Name250,Mexico,Male,4104
2016,Name351,United Kingdom,Male,8790
2017,Name880,United States,Female,4271
2016,Name60,Mexico,Male,9193
2022,Name282,Argentina,Male,4339
2023,Name546,Argentina,Male,1499
2021,Name139,Brazil,Male,9867
2021,Name57,Brazil,Male,5298
2014,Name287,Brazil,Male,387
2015,Name513,Mexico,Female,1655
2015,Name235,United Kingdom,Male,5690
2014,Name911,Australia,Male,1859
2015,Name321,South Korea,Male,4431
2019,Name393,Australia,Male,102
2015,Name273,South Korea,Female,2868
2011,Name588,United States,Male,2594
2011,Name357,United States,Female,4171
2021,Name640,India,Male,8514
2020,Name704,Brazil,Male,7895
2011,Name75,Argentina,Male,513
2011,Name201,Mexico,Male,2157
2020,Name917,United States,Male,7442
2015,Name310,United States,Male,3149
2017,Name921,United Kingdom,Male,509
2014,Name343,United States,Male,8574
2016,Name548,Japan,Male,2163
2016,Name255,Brazil,Female,7412
2020,Name535,Australia,Female,2387
2020,Name259,Brazil,Male,8966
2018,Name152,Japan,Male,3001
2012,Name982,India,Male,6311
2010,Name538,United States,Male,242
2015,Name293,Argentina,Male,2112
2020,Name590,United Kingdom,Male,2441
2019,Name855,United Kingdom,Male,6418
2023,Name304,United Kingdom,Male,2607
2010,Name259,Argentina,Male,2342
2014,Name315,Brazil,Female,7268
2010,Name342,United States,Male,631
2010,Name265,South Korea,Male,2227
2014,Name938,Argentina,Female,9491
2016,Name351,United Kingdom,Male,955
2022,Name483,South Korea,Male,7092
2014,Name383,Australia,Female,4819
2020,Name70,Argentina,Female,851
2021,Name508,Brazil,Male,6535
2015,Name286,India,Female,8304
2010,Name270,South Korea,Male,9069
2019,Name623,Mexico,Male,7106
2018,Name987,United States,Male,1220
2022,Name11,India,Female,2647
2020,Name747,Australia,Female,9415
2019,Name930,Brazil,Male,3967
2017,Name102,Australia,Male,3430
2022,Name228,India,Female,7315
2021,Name547,United Kingdom,Male,9477
2023,Name976,Brazil,Female,1138
2014,Name876,South Korea,Female,6236
2019,Name358,South Korea,Male,8435
2018,Name379,United Kingdom,Male,2192
2013,Name759,United Kingdom,Female,184
2015,Name617,Australia,Female,4975
2012,Name563,United States,Male,3417
2010,Name867,Australia,Female,7018
2021,Name547,Argentina,Female,7273
2023,Name134,Japan,Male,2621
2023,Name516,India,Male,9994
2019,Name593,Argentina,Female,3662
2021,Name629,Mexico,Male,7321
2020,Name544,Argentina,Female,9469
2012,Name650,United States,Male,8418
2022,Name305,India,Female,2590
2013,Name467,India,Male,6044
2017,Name366,United Kingdom,Male,5114
2015,Name792,Australia,Female,8114
2019,Name201,Mexico,Male,8834
2020,Name435,Brazil,Male,8571
2020,Name316,Australia,Male,1347
2010,Name528,Brazil,Male,3787
2015,Name221,India,Male,9054
2021,Name836,Australia,Male,8863
2017,Name562,India,Female,5631
2013,Name450,United Kingdom,Male,2523
2017,Name423,Japan,Male,7153
2012,Name717,Mexico,Male,3997
2022,Name949,Australia,Male,4142
2020,Name149,Mexico,Male,8285
2017,Name966,Mexico,Male,8616
2022,Name525,Argentina,Female,7143
2020,Name868,Brazil,Female,1824
2020,Name864,South Korea,Female,134
2016,Name632,India,Male,6171
2020,Name33,South Korea,Male,7325
2020,Name166,Japan,Male,8700
2023,Name933,Brazil,Male,8356
2010,Name400,India,Female,5994
2023,Name473,United Kingdom,Male,7826
2020,Name888,Australia,Female,4313
2016,Name708,United Kingdom,Female,1762
2016,Name776,Argentina,Female,8499
2020,Name626,Australia,Female,4624
2019,Name458,United Kingdom,Female,8801
2023,Name424,Argentina,Male,6018
2015,Name489,South Korea,Female,6621
2021,Name406,Argentina,Male,8911
2012,Name28,South Korea,Female,6284
2019,Name584,United Kingdom,Male,8707
2016,Name415,United States,Male,1469
2022,Name182,United States,Male,8207
2023,Name441,India,Male,3341
2013,Name848,United Kingdom,Male,4125
2023,Name454,United States,Male,5823
2023,Name192,Australia,Male,6429
2014,Name468,Brazil,Male,1383
2016,Name17,India,Female,9370
2011,Name891,Brazil,Female,4973
2010,Name276,Australia,Female,8008
2019,Name119,South Korea,Female,311
2014,Name164,Japan,Male,3772
2018,Name789,United Kingdom,Male,3311
2012,Name843,Australia,Male,3015
2011,Name615,South Korea,Female,7423
2018,Name365,India,Female,9989
2018,Name182,United States,Male,9813
2010,Name816,Mexico,Male,9599
2022,Name465,United Kingdom,Female,8763
2019,Name942,Australia,Male,2451
2011,Name268,Mexico,Male,8060
2016,Name45,South Korea,Female,9030
2023,Name656,Brazil,Female,3296
2017,Name821,United Kingdom,Male,4180
2016,Name495,Japan,Male,5808
2017,Name148,United States,Female,3403
2018,Name806,United Kingdom,Female,7458
2021,Name988,Australia,Male,5778
2013,Name186,Australia,Male,4192
2015,Name522,United States,Male,2017
2018,Name54,Brazil,Female,3482
2021,Name735,United States,Male,982
2023,Name365,Japan,Female,4375
2020,Name578,India,Female,5761
2010,Name324,South Korea,Female,3544
2016,Name221,United Kingdom,Female,1428
2019,Name357,United Kingdom,Female,1887
2013,Name234,Argentina,Male,9364
2016,Name660,India,Female,5704
2022,Name37,Japan,Female,3942
2019,Name504,Brazil,Male,5141
2017,Name650,Australia,Female,7282
2020,Name538,United Kingdom,Female,4071
2023,Name834,Brazil,Female,8637
2017,Name303,United Kingdom,Male,2386
2019,Name729,South Korea,Male,8441
2022,Name640,Mexico,Male,2521
2014,Name319,South Korea,Female,2032
2023,Name42,India,Male,7858
2010,Name685,Australia,Male,490
2019,Name647,Mexico,Male,5025
2015,Name13,Mexico,Female,9617
2016,Name789,India,Female,2458
2021,Name398,United Kingdom,Male,987
2020,Name454,Japan,Female,9400
2013,Name714,South Korea,Female,9819
2016,Name140,Australia,Male,4962
2020,Name308,United States,Female,4779
2019,Name430,United Kingdom,Female,1240
2022,Name287,South Korea,Male,3690
2014,Name224,Brazil,Male,9181
2014,Name483,United Kingdom,Male,8419
2021,Name404,Argentina,Male,3399
2021,Name994,Australia,Female,4245
2010,Name345,Brazil,Male,1573
2022,Name142,India,Male,618
2017,Name349,Brazil,Male,5973
2018,Name772,Brazil,Female,2870
2013,Name68,United States,Male,7565
2019,Name918,India,Male,6265
2010,Name285,Japan,Female,5311
2020,Name800,India,Male,4000
2020,Name626,Brazil,Female,539
2019,Name242,Mexico,Male,6700
2018,Name262,Mexico,Female,765
2012,Name977,India,Female,2028
2013,Name730,India,Male,5609
2022,Name251,Mexico,Female,3433
2020,Name35,United States,Female,4455
2014,Name409,Argentina,Male,4049
2019,Name296,United Kingdom,Female,8413
2011,Name91,Australia,Male,5472
2010,Name798,Australia,Male,1310
2017,Name184,United States,Female,9763
2020,Name373,Japan,Female,1689
2012,Name656,Mexico,Female,7366
2013,Name311,Mexico,Male,4213
2010,Name191,Japan,Female,6895
2011,Name459,Mexico,Male,850
2016,Name117,Brazil,Male,1969
2021,Name333,United States,Male,2916
2022,Name119,Mexico,Male,3648
2013,Name777,United Kingdom,Female,9644
2021,Name132,India,Female,1037
2010,Name243,Argentina,Male,516
2015,Name716,Australia,Female,3354
2016,Name237,Argentina,Female,1109
2019,Name992,United States,Female,631
2015,Name111,South Korea,Male,6678
2022,Name266,United States,Female,2461
2021,Name340,Mexico,Female,7506
2013,Name557,India,Male,9165
2013,Name27,Argentina,Male,3777
2010,Name767,United States,Female,3429
2018,Name650,India,Male,8795
2023,Name640,Brazil,Male,8492
2022,Name703,Brazil,Male,7874
2010,Name921,United Kingdom,Female,8222
2013,Name583,Brazil,Female,7580
2020,Name179,Argentina,Female,2942
2023,Name586,Australia,Male,3702
2010,Name291,Australia,Male,4533
2010,Name797,Argentina,Female,686
2013,Name648,United States,Female,2932
2023,Name880,Mexico,Female,2680
2019,Name756,South Korea,Male,5029
2021,Name737,Mexico,Female,2209
2014,Name159,Japan,Female,8573
2018,Name261,Australia,Male,6610
2017,Name543,Argentina,Female,6393
2017,Name586,Brazil,Female,7870
2013,Name912,Mexico,Female,1780
2017,Name758,United States,Female,7639
2020,Name638,India,Female,8089
2020,Name779,United States,Female,301
2018,Name622,Mexico,Male,1305
2022,Name156,Japan,Female,2875
2016,Name564,United Kingdom,Male,3046
2023,Name110,Brazil,Female,9658
2017,Name117,United Kingdom,Male,8113
2013,Name391,Mexico,Female,5367
2011,Name133,Australia,Male,7948
2022,Name805,Mexico,Female,7538
2017,Name508,South Korea,Male,7517
2013,Name623,United States,Male,6352
2018,Name540,Brazil,Male,5428
2013,Name374,Japan,Female,2919
2012,Name985,Mexico,Male,7308
2012,Name817,United Kingdom,Male,982
2016,Name21,Brazil,Female,7568
2017,Name891,United Kingdom,Female,4560
2011,Name365,India,Male,5218
2023,Name73,United States,Female,1126
2010,Name100,India,Male,6796
2016,Name120,Japan,Male,1319
2015,Name247,United Kingdom,Male,5770
2018,Name28,Brazil,Female,8895
2014,Name852,Brazil,Male,9477
2013,Name488,Mexico,Female,4983
2023,Name53,United Kingdom,Female,104
2021,Name946,Brazil,Female,8675
2023,Name137,India,Male,9031
2015,Name829,Mexico,Male,8712
2017,Name173,Mexico,Female,8827
2013,Name757,Mexico,Male,9780
2015,Name596,India,Male,4380
2013,Name659,United States,Male,2491
2017,Name848,Brazil,Male,1174
2018,Name82,United Kingdom,Male,6704
2012,Name362,South Korea,Male,4946
2015,Name299,India,Female,2403
2012,Name640,India,Male,9135
2019,Name386,United States,Female,7884
2012,Name777,United States,Female,2204
2023,Name639,United States,Male,5917
2012,Name152,India,Male,8906
2011,Name440,United Kingdom,Female,4755
2010,Name272,United States,Female,7500
2022,Name212,Brazil,Female,5180
2012,Name394,Japan,Female,171
2016,Name840,Australia,Female,3016
2020,Name117,Australia,Female,760
2023,Name235,Australia,Male,6741
2010,Name179,South Korea,Male,1598
2013,Name188,Australia,Male,7036
2016,Name944,United Kingdom,Female,1539
2010,Name557,Argentina,Male,8015
2018,Name561,United Kingdom,Female,6662
2013,Name112,Australia,Female,7461
2017,Name511,Mexico,Female,7016
2013,Name16,India,Female,7148
2021,Name586,United States,Male,5788
2013,Name484,India,Female,7089
2021,Name393,Argentina,Male,6318
2013,Name591,Argentina,Male,2944
2014,Name141,United States,Female,148
2017,Name956,Mexico,Female,2813
2011,Name237,Japan,Female,4851
2021,Name550,United Kingdom,Male,6995
2011,Name55,Japan,Female,965
2018,Name574,South Korea,Female,2357
2018,Name266,Argentina,Male,3180
2016,Name946,Japan,Male,9607
2013,Name696,Mexico,Female,7410
2019,Name487,Argentina,Female,3265
2021,Name501,Australia,Female,1437
2022,Name622,United Kingdom,Female,7320
2023,Name740,United States,Female,871
2011,Name506,Australia,Male,9688
2020,Name536,Brazil,Male,9136
2011,Name631,Japan,Male,8688
2022,Name291,India,Male,4601
2020,Name195,United States,Female,692
2014,Name62,Japan,Male,6955
2018,Name109,Brazil,Male,7411
2022,Name364,United States,Female,8904
2012,Name911,Australia,Female,7662
2020,Name136,Japan,Female,3022
2020,Name815,United States,Female,6844
2011,Name959,United Kingdom,Female,3242
2014,Name621,Mexico,Male,3047
2021,Name354,India,Female,1864
2014,Name949,United States,Male,141
2020,Name491,Argentina,Male,2583
2019,Name582,South Korea,Female,7282
2011,Name880,Australia,Male,747
2017,Name350,Mexico,Female,6245
2023,Name532,Australia,Female,8836
2014,Name140,South Korea,Female,3394
2010,Name46,Argentina,Female,2323
2018,Name306,United States,Male,2559
2017,Name14,India,Female,4819
2010,Name628,Australia,Male,2652
2022,Name321,India,Male,8696
2016,Name106,Australia,Female,8939
2010,Name718,United States,Female,6036
2017,Name756,Brazil,Female,4571
2018,Name903,Australia,Female,9911
2014,Name571,India,Female,8409
2021,Name697,United States,Female,2966
2014,Name781,South Korea,Male,7821
2021,Name655,South Korea,Female,3145
2015,Name748,United Kingdom,Male,7885
2012,Name247,India,Female,5027
2015,Name457,United States,Female,106
2014,Name379,Argentina,Female,2793
2023,Name14,Australia,Female,5249
2019,Name972,Mexico,Male,4756
2014,Name644,Australia,Female,4496
2014,Name315,United Kingdom,Female,9572
2017,Name286,United States,Female,394
2018,Name199,Mexico,Female,4689
2023,Name146,Australia,Female,802
2018,Name154,India,Female,2771
2023,Name449,Australia,Male,437
2015,Name111,Japan,Female,5017
2021,Name59,India,Female,4113
2019,Name496,South Korea,Female,7224
2016,Name601,Brazil,Male,4904
2011,Name687,Japan,Female,5888
2016,Name929,Australia,Male,1907
2011,Name75,Australia,Male,2406
2019,Name218,United Kingdom,Male,2244
2016,Name853,Japan,Female,6547
2010,Name86,United Kingdom,Female,4079
2022,Name66,Mexico,Male,5339
2010,Name132,United States,Female,2841
2022,Name850,South Korea,Female,7605
2018,Name146,South Korea,Male,1210
2015,Name152,United States,Female,6402
2018,Name425,Mexico,Male,5445
2023,Name580,Argentina,Female,2204
2010,Name291,India,Female,992
2019,Name886,Brazil,Male,9591
2011,Name598,United States,Female,2901
2014,Name27,Mexico,Female,1173
2014,Name376,United Kingdom,Male,2913
2011,Name563,Mexico,Male,7770
2015,Name256,Argentina,Female,1134
2012,Name627,South Korea,Female,356
2017,Name221,India,Male,4803
2011,Name22,Mexico,Male,6548
2017,Name61,United States,Male,6089
2015,Name543,Brazil,Female,9694
2011,Name144,Brazil,Male,3130
2012,Name319,South Korea,Male,7397
2018,Name933,United Kingdom,Female,5819
2020,Name692,India,Male,4672
2014,Name301,Australia,Male,4779
2015,Name134,United Kingdom,Female,5151
2020,Name970,Japan,Female,3372
2012,Name947,South Korea,Female,3583
2023,Name601,Argentina,Female,5684
2017,Name333,India,Male,6196
2019,Name539,India,Male,9460
2018,Name992,Japan,Male,1623
2016,Name232,United Kingdom,Male,7130
2011,Name736,Mexico,Male,5717
2015,Name935,United Kingdom,Male,9835
2016,Name248,United Kingdom,Male,1879
2012,Name691,Mexico,Female,8530
2021,Name808,Mexico,Female,7613
2023,Name791,Australia,Male,7763
2022,Name124,Argentina,Male,3316
2017,Name943,Argentina,Male,368
2018,Name444,United Kingdom,Female,1039
2018,Name116,Japan,Female,3303
2019,Name842,Argentina,Male,129
2014,Name525,United States,Female,3987
2010,Name771,United Kingdom,Male,9432
2021,Name978,Mexico,Female,5697
2017,Name437,Argentina,Female,2342
2020,Name146,India,Female,5955
2017,Name66,United States,Male,5926
2018,Name90,India,Female,6305
2011,Name561,South Korea,Female,7831
2013,Name163,Japan,Female,5061
2015,Name749,Mexico,Male,912
2015,Name578,South Korea,Male,7196
