year,first_name,country,sex,count
2020,Name167,United States,Female,2691
2012,Name804,India,Female,7822
2016,Name505,United Kingdom,Female,915
2019,Name520,United Kingdom,Male,9494
2020,Name749,Japan,Male,7103
2020,Name257,Argentina,Female,1693
2012,Name953,Brazil,Male,8895
2021,Name554,Brazil,Female,8734
2020,Name174,Brazil,Female,8160
2013,Name157,Argentina,Male,4778
2010,Name962,United States,Male,2784
2014,Name475,South Korea,Male,6045
2010,Name257,South Korea,Female,8636
2016,Name735,Mexico,Male,9390
2023,Name513,South Korea,Female,243
2022,Name851,South Korea,Female,7712
2013,Name516,Brazil,Male,5154
2010,Name859,United States,Male,2186
2019,Name886,India,Female,4318
2022,Name867,Mexico,Male,9493
2021,Name696,India,Female,7117
2018,Name361,South Korea,Female,6154
2010,Name146,Japan,Male,3939
2010,Name448,Japan,Female,6530
2023,Name80,Japan,Female,4035
2019,Name158,Mexico,Female,1458
2015,Name878,Brazil,Male,2586
2011,Name636,United States,Female,2827
2022,Name844,Japan,Male,4925
2012,Name662,Australia,Male,149
2018,Name435,Argentina,Female,6245
2016,Name13,Japan,Female,8195
2018,Name880,Argentina,Male,7390
2021,Name34,South Korea,Female,1054
2014,Name771,United States,Male,2109
2015,Name411,India,Male,4575
2012,Name111,India,Male,6413
2022,Name125,Australia,Male,1772
2014,Name487,Brazil,Female,2312
2021,Name43,United Kingdom,Female,9177
2021,Name69,Mexico,Male,1034
2013,Name79,India,Male,9844
2015,Name562,South Korea,Male,199
2012,Name64,Brazil,Female,4858
2018,Name96,Argentina,Male,1152
2011,Name713,United Kingdom,Female,7933
2017,Name106,India,Male,7803
2021,Name15,Japan,Female,3023
2022,Name166,United States,Male,6959
2011,Name759,India,Female,4314
2019,Name259,Argentina,Female,4744
2021,Name859,Mexico,Male,2086
2023,Name236,United Kingdom,Female,850
2020,Name511,Argentina,Female,5332
2022,Name881,United States,Female,5000
2016,Name150,Brazil,Male,9006
2016,Name26,Mexico,Male,1912
2017,Name575,India,Male,3784
2013,Name323,Australia,Female,8118
2013,Name468,Brazil,Female,4975
2019,Name122,United Kingdom,Male,827
2015,Name801,South Korea,Female,5576
2016,Name603,Australia,Male,6358
2011,Name238,United States,Female,509
2020,Name211,United States,Male,7213
2016,Name226,India,Male,830
2011,Name659,Argentina,Male,6226
2015,Name936,South Korea,Female,786
2011,Name55,Argentina,Female,3850
2017,Name892,Japan,Male,3551
2015,Name583,South Korea,Male,6867
2021,Name629,India,Female,6780
2019,Name53,Japan,Male,1451
2021,Name411,Australia,Female,6201
2016,Name670,Mexico,Male,2196
2016,Name347,Brazil,Female,4844
2016,Name969,United Kingdom,Male,8311
2016,Name709,United Kingdom,Female,7572
2012,Name737,Japan,Female,9195
2017,Name517,Australia,Male,6061
2012,Name940,Japan,Female,8719
2020,Name741,United Kingdom,Female,7896
2017,Name250,Mexico,Female,3857
2010,Name444,South Korea,Male,795
2014,Name296,Japan,Male,5436
2019,Name63,Brazil,Female,7999
2018,Name280,India,Male,7466
2017,Name825,South Korea,Male,5818
2016,Name686,Mexico,Female,6779
2013,Name298,United Kingdom,Female,4163
2020,Name352,United States,Female,5585
2020,Name540,Japan,Male,7324
2019,Name65,United States,Male,2722
2013,Name499,Australia,Male,8614
2015,Name524,Argentina,Male,3121
2022,Name512,Argentina,Male,8858
2023,Name406,United Kingdom,Male,9119
2023,Name223,Mexico,Male,4530
2017,Name860,Japan,Male,7142
2013,Name163,United Kingdom,Male,5987
2020,Name17,Brazil,Female,9999
2010,Name323,United Kingdom,Male,6091
2019,Name814,Japan,Male,4001
2014,Name786,South Korea,Female,6360
2020,Name469,South Korea,Female,7347
2022,Name371,United States,Male,528
2021,Name32,Argentina,Male,5137
2016,Name975,Mexico,Male,9866
2020,Name713,Brazil,Male,4854
2021,Name832,United Kingdom,Female,9082
2012,Name42,India,Male,5252
2013,Name808,Australia,Male,8856
2011,Name243,Japan,Male,8581
2015,Name493,Argentina,Female,3984
2018,Name160,United Kingdom,Male,1109
2012,Name311,United States,Female,2707
2015,Name131,Brazil,Female,1600
2012,Name183,Mexico,Female,884
2014,Name632,United States,Male,5122
2018,Name879,Argentina,Male,9325
2021,Name993,South Korea,Female,8541
2018,Name89,Australia,Female,4366
2021,Name144,Australia,Male,1947
2016,Name403,Argentina,Female,123
2018,Name802,Argentina,Male,2214
2015,Name880,Brazil,Male,6423
2022,Name310,Japan,Male,1487
2020,Name52,Mexico,Male,4517
2023,Name892,Brazil,Female,9096
2014,Name543,United States,Male,7078
2017,Name414,Argentina,Female,6268
2010,Name503,Argentina,Male,5970
2023,Name475,Japan,Male,1308
2012,Name224,Argentina,Female,2432
2021,Name34,Brazil,Male,3653
2010,Name966,United Kingdom,Female,2383
2023,Name314,Brazil,Male,3936
2011,Name147,Argentina,Female,3602
2012,Name529,South Korea,Male,8616
2014,Name263,Japan,Female,9001
2019,Name340,South Korea,Male,8632
2020,Name176,United Kingdom,Female,5574
2017,Name806,United Kingdom,Female,8238
2012,Name364,United Kingdom,Male,2095
2016,Name251,Mexico,Female,6584
2021,Name771,United Kingdom,Female,9713
2021,Name149,United States,Female,7710
2014,Name289,India,Male,936
2017,Name254,Brazil,Female,5543
2011,Name440,United Kingdom,Male,8068
2013,Name442,United States,Female,7643
2018,Name437,Argentina,Male,9325
2020,Name803,Mexico,Male,6467
2020,Name428,Australia,Female,5416
2018,Name243,South Korea,Male,8474
2012,Name601,Australia,Female,4281
2019,Name532,Australia,Female,240
2018,Name910,United States,Female,2596
2011,Name518,United Kingdom,Female,4714
2015,Name537,Argentina,Female,742
2010,Name743,Australia,Female,7477
2021,Name82,South Korea,Male,9525
2017,Name930,Japan,Female,5419
2014,Name175,Japan,Female,7555
2016,Name52,Brazil,Male,9781
2010,Name302,India,Male,8706
2010,Name656,Brazil,Male,6734
2017,Name327,Australia,Male,1026
2011,Name1,Mexico,Male,6362
2015,Name868,India,Male,2442
2017,Name999,Brazil,Male,9333
2011,Name616,Australia,Male,5237
2020,Name96,South Korea,Female,6617
2022,Name532,India,Female,1286
2017,Name369,Mexico,Female,4100
2022,Name989,Japan,Female,3049
2016,Name655,Mexico,Female,5474
2010,Name325,United States,Male,3634
2017,Name886,United Kingdom,Female,9007
2012,Name238,Mexico,Male,2135
2015,Name4,Australia,Female,2617
2011,Name165,Brazil,Male,7498
2015,Name188,United States,Female,5259
2011,Name893,South Korea,Female,2342
2010,Name37,United States,Male,5782
2013,Name579,Australia,Female,1973
2022,Name260,United States,Female,2711
2014,Name768,Brazil,Female,508
2010,Name245,India,Female,5219
2020,Name621,Japan,Female,3350
2022,Name650,Argentina,Male,2496
2018,Name981,Argentina,Male,5987
2012,Name46,United Kingdom,Male,6490
2019,Name347,Brazil,Male,6522
2017,Name76,Australia,Female,4855
2017,Name981,Brazil,Female,3128
2010,Name107,South Korea,Female,1050
2022,Name919,Australia,Female,5736
2016,Name200,United States,Female,588
2012,Name366,Argentina,Male,4763
2011,Name984,Mexico,Female,233
2016,Name259,Argentina,Female,8071
2021,Name294,India,Female,8706
2016,Name534,India,Female,4074
2011,Name700,Mexico,Male,5727
2014,Name510,South Korea,Male,7338
2017,Name860,United States,Male,5080
2018,Name812,India,Female,6911
2015,Name40,United States,Female,9126
2020,Name548,United Kingdom,Female,4512
2011,Name345,Brazil,Male,7437
2021,Name452,Brazil,Male,2747
2023,Name154,India,Female,7644
2019,Name510,Japan,Female,2107
2019,Name15,United Kingdom,Female,2303
2023,Name583,Japan,Female,5859
2023,Name95,United Kingdom,Female,7991
2023,Name749,United States,Female,3152
2014,Name275,South Korea,Male,6243
2013,Name778,Japan,Male,9694
2023,Name446,South Korea,Male,4986
2015,Name137,Japan,Male,6436
2021,Name257,United States,Male,4892
2023,Name313,India,Male,9028
2021,Name196,Brazil,Female,9863
2021,Name560,Australia,Female,2918
2023,Name787,United Kingdom,Male,4616
2022,Name519,Mexico,Male,5298
2021,Name196,Australia,Male,9746
2022,Name353,United Kingdom,Female,8843
2010,Name924,United States,Male,1494
2011,Name880,Australia,Male,6086
2013,Name149,Brazil,Female,4117
2017,Name890,Argentina,Male,8338
2010,Name777,Australia,Female,5200
2010,Name796,Australia,Female,175
2019,Name640,United States,Male,9992
2020,Name253,Japan,Male,1021
2012,Name572,Australia,Female,3884
2017,Name987,Japan,Male,9869
2020,Name682,Australia,Male,4936
2015,Name145,Argentina,Male,6712
2023,Name862,Japan,Female,7907
2011,Name985,Mexico,Female,7298
2016,Name22,South Korea,Male,1689
2022,Name858,Australia,Male,6967
2019,Name536,Japan,Female,4028
2019,Name361,Mexico,Male,9950
2023,Name448,South Korea,Female,3467
2015,Name332,United Kingdom,Female,6638
2014,Name380,Mexico,Male,5446
2010,Name795,South Korea,Male,5904
2012,Name469,United Kingdom,Male,5476
2010,Name521,South Korea,Male,6759
2010,Name592,Japan,Female,9772
2023,Name742,Australia,Female,7615
2016,Name364,United Kingdom,Male,8814
2023,Name626,United Kingdom,Female,4289
2010,Name46,United States,Female,8180
2015,Name315,India,Male,1096
2011,Name562,Australia,Male,5003
2014,Name412,South Korea,Female,640
2011,Name536,Australia,Male,9706
2018,Name834,Japan,Female,3126
2012,Name473,Japan,Male,3057
2013,Name495,United States,Male,8314
2020,Name976,United States,Male,1614
2016,Name731,Japan,Female,4030
2022,Name602,United Kingdom,Female,4094
2023,Name951,Japan,Female,7443
2017,Name171,United States,Female,8523
2018,Name519,Mexico,Male,9683
2017,Name27,South Korea,Male,7036
2015,Name603,Argentina,Female,5702
2018,Name715,Brazil,Female,5243
2017,Name971,Argentina,Female,5207
2013,Name445,India,Female,3593
2016,Name15,United States,Female,2867
2019,Name483,United Kingdom,Female,1172
2017,Name168,United Kingdom,Male,6628
2016,Name860,Mexico,Male,9083
2016,Name23,United States,Male,2277
2016,Name167,India,Male,619
2017,Name311,South Korea,Female,8001
2021,Name64,India,Male,7161
2018,Name605,Brazil,Male,752
2011,Name819,Mexico,Female,5196
2023,Name317,Brazil,Male,8712
2015,Name348,India,Female,2537
2015,Name610,Japan,Male,8239
2022,Name804,Mexico,Female,4441
2013,Name815,South Korea,Male,2384
2012,Name717,Argentina,Male,9603
2017,Name715,Brazil,Male,7271
2015,Name662,United Kingdom,Female,838
2020,Name901,Mexico,Female,8684
2012,Name900,Argentina,Female,8551
2010,Name414,Australia,Female,8509
2011,Name882,Mexico,Male,1125
2020,Name219,Argentina,Male,8286
2014,Name400,Japan,Female,420
2020,Name515,Japan,Male,5709
2021,Name895,India,Male,4296
2011,Name743,Argentina,Male,807
2013,Name905,United States,Male,3422
2018,Name885,Brazil,Female,7586
2020,Name828,Japan,Male,7690
2018,Name312,Australia,Male,4055
2021,Name396,Brazil,Female,6647
2016,Name275,Mexico,Male,6812
2015,Name155,Japan,Male,1632
2022,Name737,United Kingdom,Male,949
2012,Name347,Australia,Female,4119
2013,Name211,United States,Male,1149
2014,Name531,South Korea,Male,9474
2015,Name963,Australia,Female,8610
2015,Name876,Argentina,Male,5628
2020,Name4,Brazil,Male,8050
2023,Name672,Mexico,Male,2855
2020,Name937,Brazil,Male,6988
2022,Name773,Mexico,Male,3234
2011,Name640,United States,Male,7990
2010,Name937,Australia,Female,9954
2015,Name651,United Kingdom,Female,4937
2022,Name510,Mexico,Male,1694
2023,Name375,United States,Male,6538
2022,Name213,South Korea,Male,873
2019,Name852,Brazil,Female,8801
2013,Name8,Japan,Male,1922
2017,Name521,United Kingdom,Male,2048
2021,Name813,Argentina,Male,4485
2016,Name323,India,Female,4511
2021,Name655,Australia,Male,3480
2011,Name972,Mexico,Male,4210
2011,Name259,South Korea,Female,8586
2021,Name268,Mexico,Female,9513
2022,Name284,Japan,Male,9261
2016,Name688,Australia,Female,3013
2017,Name824,United Kingdom,Male,9818
2023,Name446,Argentina,Male,1549
2011,Name470,Japan,Male,9084
2012,Name767,Mexico,Male,1146
2011,Name828,United Kingdom,Male,6661
2016,Name340,Australia,Female,4356
2011,Name967,Brazil,Female,5029
2017,Name527,Japan,Female,9815
2015,Name605,India,Male,4368
2022,Name51,Japan,Male,5671
2018,Name990,South Korea,Female,6327
2021,Name467,United States,Male,394
2012,Name502,South Korea,Male,5795
2013,Name789,United States,Female,1944
2022,Name185,India,Female,9896
2015,Name546,India,Male,3477
2012,Name676,United States,Male,9410
2018,Name376,Japan,Female,5048
2022,Name557,United States,Male,5875
2023,Name632,Argentina,Female,4053
2021,Name888,Argentina,Female,3679
2017,Name147,Argentina,Female,9182
2023,Name972,United Kingdom,Female,2764
2022,Name480,India,Female,402
2020,Name461,United States,Male,2063
2022,Name159,Australia,Female,7972
2018,Name483,Japan,Male,4338
2017,Name79,Australia,Female,8879
2012,Name983,Mexico,Female,6408
2017,Name778,United Kingdom,Female,2971
2013,Name244,Japan,Female,945
2018,Name295,India,Female,4277
2017,Name714,India,Female,4142
2019,Name268,South Korea,Male,6494
2020,Name539,Mexico,Male,4538
2019,Name235,United Kingdom,Female,366
2021,Name126,South Korea,Male,3349
2018,Name358,South Korea,Male,4444
2014,Name805,United Kingdom,Female,2324
2012,Name7,Japan,Male,971
2014,Name14,Mexico,Male,3186
2015,Name181,Mexico,Female,1792
2017,Name547,South Korea,Male,115
2017,Name335,South Korea,Female,5655
2019,Name737,Argentina,Male,3155
2021,Name971,Mexico,Male,2356
2017,Name865,Argentina,Female,2220
2019,Name364,Mexico,Male,9210
2021,Name941,United States,Male,7947
2018,Name678,South Korea,Male,4684
2021,Name694,India,Female,8810
2016,Name658,South Korea,Female,4172
2012,Name241,United States,Male,7052
2018,Name307,Argentina,Female,3074
2018,Name67,Japan,Male,3197
2019,Name674,Brazil,Male,306
2011,Name351,India,Male,3203
2022,Name460,Argentina,Female,5100
2010,Name98,Mexico,Female,544
2015,Name187,Brazil,Male,4936
2020,Name605,United States,Male,4981
2021,Name693,Brazil,Female,8018
2014,Name859,United Kingdom,Male,6031
2016,Name541,Australia,Female,3033
2013,Name806,South Korea,Male,6273
2018,Name129,South Korea,Female,2320
2014,Name898,Australia,Female,2588
2012,Name815,Australia,Female,9675
2023,Name797,Argentina,Male,3825
2012,Name733,India,Female,4310
2015,Name912,Australia,Male,7669
2015,Name611,Brazil,Female,3119
2015,Name207,Japan,Male,361
2023,Name993,Brazil,Male,4314
2015,Name641,Argentina,Female,3612
2019,Name128,South Korea,Male,1479
2010,Name915,Argentina,Female,8301
2015,Name188,Australia,Male,1098
2023,Name367,Argentina,Female,3278
2017,Name436,South Korea,Female,8740
2012,Name217,Australia,Male,8101
2014,Name360,Mexico,Female,6237
2017,Name590,United States,Male,7325
2011,Name747,Australia,Female,7494
2010,Name217,United Kingdom,Female,1159
2020,Name925,Argentina,Male,3917
2019,Name128,Mexico,Male,3138
2017,Name851,South Korea,Male,4207
2018,Name74,Japan,Male,3393
2018,Name225,Mexico,Male,4626
2016,Name470,Argentina,Male,6748
2021,Name200,Argentina,Female,9020
2022,Name313,United States,Female,8062
2020,Name805,South Korea,Female,1146
2023,Name711,Japan,Male,9184
2023,Name12,Mexico,Female,3171
2016,Name20,United Kingdom,Female,7171
2022,Name59,Brazil,Male,1186
2023,Name808,United Kingdom,Male,3901
2010,Name528,Japan,Female,639
2016,Name25,United Kingdom,Female,4827
2020,Name333,South Korea,Male,1459
2011,Name152,Japan,Male,3915
2011,Name224,South Korea,Female,3930
2021,Name638,Australia,Female,7689
2011,Name727,Argentina,Male,3615
2016,Name315,United Kingdom,Female,207
2015,Name919,India,Female,1862
2018,Name626,Brazil,Female,5623
2014,Name674,South Korea,Female,6053
2018,Name215,India,Female,5744
2022,Name706,United States,Female,4447
2021,Name432,India,Female,2868
2023,Name561,Mexico,Male,7936
2019,Name498,Argentina,Male,1781
2010,Name152,India,Male,7024
2015,Name106,Australia,Male,4028
2017,Name389,India,Female,1045
2021,Name572,Australia,Male,3496
2022,Name841,United States,Male,7146
2021,Name521,South Korea,Male,465
2014,Name978,United Kingdom,Male,4663
2013,Name376,United Kingdom,Male,9130
2019,Name509,India,Female,9600
2014,Name58,United States,Female,6261
2021,Name190,South Korea,Male,8345
2023,Name440,India,Male,8247
2020,Name107,United States,Male,5972
2020,Name623,Mexico,Male,4146
2010,Name743,United States,Male,1142
2015,Name563,United Kingdom,Female,1094
2016,Name415,India,Male,852
2023,Name808,Japan,Female,1919
2013,Name851,Brazil,Female,4676
2018,Name876,South Korea,Male,6326
2021,Name634,United Kingdom,Male,4341
2018,Name229,United Kingdom,Male,6589
2015,Name798,Australia,Female,2719
2017,Name938,Brazil,Female,9873
2022,Name789,South Korea,Male,6663
2011,Name870,Argentina,Female,8075
2022,Name910,United Kingdom,Female,2454
2022,Name859,Japan,Female,6983
2013,Name520,United Kingdom,Male,8222
2011,Name556,United Kingdom,Male,7712
2020,Name624,India,Male,4432
2021,Name523,Mexico,Female,8593
2011,Name832,Australia,Male,3265
2012,Name464,Mexico,Female,6544
2012,Name903,United States,Male,4065
2014,Name38,Mexico,Female,4730
2021,Name683,Japan,Male,9647
2018,Name179,United Kingdom,Female,8012
2020,Name576,South Korea,Male,9698
2017,Name166,Mexico,Female,6274
2015,Name506,Australia,Female,5359
2013,Name369,South Korea,Male,8835
