year,first_name,country,sex,count
2021,Name230,Brazil,Female,4055
2023,Name820,United Kingdom,Male,291
2014,Name100,Japan,Male,7982
2012,Name929,Australia,Female,417
2020,Name9,South Korea,Female,2332
2017,Name37,United Kingdom,Female,8935
2010,Name69,Argentina,Male,6245
2022,Name668,Mexico,Female,3286
2011,Name26,United Kingdom,Male,6834
2015,Name856,Japan,Male,4127
2012,Name520,South Korea,Female,9625
2014,Name64,United Kingdom,Female,6598
2015,Name883,Argentina,Male,1794
2020,Name599,India,Male,146
2016,Name450,Brazil,Male,9209
2023,Name525,Brazil,Female,9254
2023,Name286,Brazil,Male,7705
2012,Name604,Japan,Male,6986
2010,Name131,South Korea,Female,1807
2015,Name553,Argentina,Female,890
2022,Name785,United States,Female,340
2011,Name168,India,Female,8636
2014,Name628,Mexico,Male,9561
2011,Name695,Australia,Female,9863
2012,Name842,Japan,Male,3467
2021,Name804,Argentina,Female,7949
2014,Name137,Japan,Female,2959
2011,Name835,United States,Female,1759
2012,Name614,Mexico,Female,7105
2020,Name376,India,Female,5322
2020,Name388,South Korea,Male,271
2014,Name326,South Korea,Male,4856
2023,Name474,Japan,Male,7950
2011,Name537,India,Female,2344
2013,Name869,India,Female,6240
2019,Name405,India,Male,1445
2010,Name797,Brazil,Female,6587
2015,Name196,United States,Male,266
2013,Name797,Argentina,Male,7959
2012,Name431,South Korea,Male,8136
2012,Name883,Mexico,Female,7984
2018,Name672,India,Male,9566
2017,Name453,Mexico,Male,1909
2020,Name628,Argentina,Female,8621
2022,Name853,United Kingdom,Female,6314
2023,Name84,Brazil,Female,7279
2010,Name675,Mexico,Male,1160
2012,Name872,South Korea,Female,7469
2011,Name625,Mexico,Male,7248
2014,Name844,Japan,Male,9286
2020,Name689,Mexico,Male,8667
2010,Name601,United Kingdom,Male,1498
2015,Name955,Mexico,Female,1488
2015,Name941,South Korea,Male,3063
2014,Name267,Mexico,Female,677
2023,Name541,Australia,Male,2080
2013,Name830,United States,Male,5099
2021,Name452,Mexico,Female,9229
2021,Name237,Australia,Male,6027
2018,Name54,Mexico,Female,6759
2016,Name818,United Kingdom,Male,2808
2017,Name269,United States,Male,1697
2019,Name317,Brazil,Female,3407
2012,Name54,Australia,Female,646
2022,Name340,United Kingdom,Male,1879
2010,Name333,United Kingdom,Male,588
2012,Name126,Mexico,Female,966
2014,Name211,Brazil,Male,182
2018,Name499,India,Female,9429
2022,Name564,Brazil,Female,5513
2023,Name901,Brazil,Female,7596
2014,Name526,India,Female,6691
2018,Name85,Mexico,Male,4843
2014,Name25,South Korea,Female,8484
2019,Name402,United States,Male,4483
2014,Name119,Australia,Female,5188
2016,Name850,Australia,Female,2588
2015,Name61,Argentina,Female,6644
2010,Name595,Mexico,Female,8129
2018,Name321,United States,Female,169
2013,Name579,Argentina,Female,3211
2015,Name585,India,Male,8182
2015,Name658,Japan,Female,5261
2012,Name45,Australia,Female,4345
2013,Name209,United Kingdom,Male,6474
2022,Name252,Japan,Male,9474
2019,Name476,Australia,Male,5842
2022,Name321,Argentina,Male,3392
2022,Name906,United States,Male,7493
2016,Name241,South Korea,Female,8021
2014,Name319,South Korea,Male,5262
2015,Name727,India,Male,1128
2017,Name337,Mexico,Female,9110
2017,Name847,Japan,Male,1782
2012,Name246,Mexico,Male,8726
2010,Name786,Argentina,Male,2737
2013,Name172,United States,Male,1654
2014,Name647,United States,Male,2154
2011,Name493,Japan,Female,2758
2014,Name427,United Kingdom,Female,5486
2021,Name116,United Kingdom,Male,6415
2020,Name423,Japan,Female,1335
2017,Name217,Australia,Female,323
2017,Name172,Brazil,Female,6158
2013,Name750,India,Female,1270
2023,Name147,United Kingdom,Male,6270
2020,Name253,Australia,Male,2182
2018,Name448,Japan,Male,7975
2014,Name187,South Korea,Female,8387
2014,Name300,Brazil,Male,6483
2010,Name461,India,Female,305
2022,Name123,Argentina,Male,2511
2016,Name542,South Korea,Male,4180
2013,Name687,Mexico,Female,3563
2018,Name219,Australia,Female,6842
2014,Name831,India,Male,4165
2021,Name624,Japan,Male,9485
2023,Name155,United States,Male,7602
2020,Name369,Mexico,Female,8596
2018,Name575,Mexico,Male,2899
2022,Name116,United States,Male,8713
2017,Name807,United States,Female,3073
2015,Name361,South Korea,Female,5743
2016,Name484,Mexico,Male,3777
2017,Name847,South Korea,Female,4792
2012,Name322,Japan,Male,730
2012,Name68,Japan,Female,7061
2014,Name980,India,Male,8531
2016,Name879,Japan,Male,4121
2021,Name247,Argentina,Female,940
2014,Name52,United Kingdom,Male,8428
2022,Name9,South Korea,Male,1914
2020,Name603,Argentina,Female,751
2020,Name248,India,Male,6082
2023,Name450,United Kingdom,Male,1733
2015,Name142,South Korea,Male,4458
2022,Name122,Australia,Male,8513
2017,Name632,Australia,Male,2193
2010,Name222,United Kingdom,Female,8888
2011,Name71,India,Male,2244
2017,Name782,Japan,Female,7406
2015,Name364,Argentina,Female,3975
2019,Name514,South Korea,Male,645
2023,Name939,Argentina,Male,9303
2015,Name338,Brazil,Female,1478
2016,Name400,South Korea,Male,7719
2022,Name153,Mexico,Male,5496
2010,Name4,Mexico,Female,7315
2015,Name717,India,Female,5290
2011,Name962,Mexico,Female,9608
2014,Name609,United States,Male,2407
2010,Name62,Brazil,Male,3530
2012,Name797,Australia,Female,9893
2013,Name512,United Kingdom,Female,7909
2018,Name576,United States,Male,8806
2010,Name710,India,Male,9620
2010,Name170,Australia,Female,1988
2019,Name53,Argentina,Female,3809
2012,Name941,Australia,Male,7043
2016,Name421,Brazil,Female,691
2017,Name690,United States,Male,6391
2021,Name872,Brazil,Male,229
2022,Name555,United States,Female,3170
2011,Name635,Japan,Female,3719
2013,Name796,India,Male,3966
2010,Name73,Japan,Female,1823
2019,Name651,India,Male,3572
2022,Name465,India,Male,6860
2022,Name155,United Kingdom,Female,9702
2021,Name322,United States,Male,966
2010,Name275,Mexico,Male,8282
2017,Name940,Japan,Female,3040
2020,Name269,India,Male,8520
2013,Name195,United Kingdom,Male,2004
2013,Name669,United Kingdom,Male,2037
2011,Name86,Argentina,Male,3637
2022,Name327,Japan,Male,1790
2019,Name272,Australia,Female,5706
2014,Name762,Brazil,Male,2686
2018,Name391,South Korea,Male,7006
2021,Name536,Brazil,Male,9008
2011,Name679,Mexico,Male,3214
2020,Name687,Australia,Female,4649
2022,Name716,Argentina,Male,2872
2018,Name244,Mexico,Female,6835
2010,Name1000,India,Female,7517
2016,Name659,South Korea,Female,2098
2011,Name357,United States,Male,2961
2021,Name491,Brazil,Female,8355
2022,Name464,South Korea,Female,1050
2017,Name507,Argentina,Male,6735
2023,Name761,Brazil,Female,4170
2019,Name298,United Kingdom,Female,3597
2013,Name922,South Korea,Male,3023
2017,Name572,United Kingdom,Male,2608
2012,Name845,United Kingdom,Female,2879
2022,Name744,India,Male,2146
2013,Name954,Australia,Female,4384
2013,Name184,United Kingdom,Male,2400
2018,Name549,India,Male,8397
2014,Name798,United States,Male,8209
2022,Name776,Australia,Female,4196
2019,Name934,Mexico,Male,9002
2022,Name486,United Kingdom,Male,5028
2018,Name574,Mexico,Male,3025
2012,Name157,Japan,Female,2072
2022,Name15,Japan,Male,1802
2022,Name915,South Korea,Male,2561
2010,Name616,India,Female,1646
2021,Name662,Australia,Female,7876
2013,Name582,United Kingdom,Male,4785
2010,Name318,Mexico,Male,8325
2015,Name85,Japan,Male,3138
2014,Name916,Brazil,Male,9386
2013,Name742,India,Male,9462
2019,Name799,United Kingdom,Female,7126
2015,Name479,Brazil,Male,4873
2019,Name59,United States,Male,1049
2014,Name746,Mexico,Female,6742
2013,Name470,India,Female,2536
2011,Name501,Brazil,Male,5755
2014,Name153,Argentina,Female,931
2021,Name578,India,Female,8469
2012,Name707,Japan,Female,8887
2022,Name963,United States,Male,7247
2011,Name318,Australia,Male,4782
2020,Name182,Argentina,Female,4750
2011,Name511,Argentina,Male,4881
2023,Name389,South Korea,Male,1117
2012,Name756,Japan,Male,2683
2011,Name607,United States,Female,2507
2014,Name388,Brazil,Male,9507
2022,Name908,Argentina,Male,8710
2022,Name965,Japan,Male,7055
2016,Name295,Australia,Female,7183
2017,Name827,United Kingdom,Female,8518
2015,Name864,Brazil,Male,3889
2012,Name870,United States,Male,4041
2013,Name528,India,Male,8946
2016,Name30,Japan,Male,7970
2013,Name402,Japan,Male,7122
2017,Name785,Brazil,Male,6244
2016,Name791,United Kingdom,Female,6289
2021,Name561,Australia,Female,8256
2017,Name871,South Korea,Male,7220
2014,Name803,India,Male,8944
2015,Name950,Argentina,Male,6420
2022,Name269,Japan,Male,6073
2014,Name94,United Kingdom,Male,549
2013,Name816,Mexico,Male,2855
2022,Name478,Argentina,Female,2697
2022,Name972,Japan,Male,5944
2023,Name506,Brazil,Male,1431
2014,Name300,South Korea,Male,1622
2015,Name149,Mexico,Male,8045
2015,Name643,Australia,Male,350
2010,Name325,Mexico,Female,3488
2020,Name218,Australia,Female,9447
2016,Name860,United Kingdom,Female,2087
2016,Name200,Argentina,Female,3117
2022,Name183,Mexico,Female,5151
2012,Name252,United Kingdom,Female,335
2011,Name58,India,Female,5475
2014,Name386,United States,Male,543
2018,Name515,United Kingdom,Female,5272
2015,Name299,Mexico,Female,5480
2018,Name430,Australia,Male,1224
2018,Name854,Mexico,Male,8590
2018,Name808,Japan,Male,1375
2016,Name611,United States,Male,927
2011,Name394,India,Female,4560
2020,Name546,Australia,Male,3828
2013,Name445,Australia,Female,2654
2019,Name525,United Kingdom,Female,4738
2020,Name12,India,Male,3778
2010,Name614,South Korea,Female,1469
2020,Name105,Japan,Female,1808
2022,Name457,United Kingdom,Male,768
2016,Name283,United Kingdom,Male,1210
2010,Name291,South Korea,Female,5757
2012,Name769,India,Male,3724
2015,Name880,United States,Male,480
2010,Name777,United Kingdom,Female,5560
2010,Name813,Brazil,Female,999
2011,Name784,United Kingdom,Female,3405
2010,Name800,India,Male,4412
2011,Name785,Australia,Male,3575
2016,Name312,Japan,Male,3847
2013,Name846,Argentina,Male,7955
2022,Name56,United States,Female,4507
2020,Name814,Japan,Female,6906
2018,Name904,Argentina,Female,3793
2023,Name114,United States,Male,3274
2022,Name866,South Korea,Male,2680
2021,Name738,South Korea,Male,7439
2013,Name816,United States,Male,9425
2010,Name496,Argentina,Female,8374
2019,Name796,South Korea,Male,6649
2018,Name871,Argentina,Male,1849
2014,Name395,India,Male,834
2017,Name100,India,Female,7862
2018,Name392,Argentina,Female,373
2021,Name196,India,Female,8992
2021,Name932,Australia,Female,6176
2016,Name355,India,Male,1444
2012,Name326,United Kingdom,Male,1243
2015,Name41,Brazil,Male,3501
2011,Name552,Australia,Male,4920
2014,Name917,India,Male,515
2014,Name844,Australia,Male,6072
2014,Name319,Australia,Male,8257
2023,Name700,South Korea,Female,8517
2014,Name482,United Kingdom,Male,274
2020,Name664,Japan,Female,4985
2013,Name862,South Korea,Female,2883
2014,Name947,Brazil,Male,7894
2015,Name72,United States,Male,3539
2012,Name982,Mexico,Male,1678
2021,Name463,Australia,Male,2865
2017,Name356,United Kingdom,Female,5990
2015,Name748,Mexico,Male,4044
2018,Name36,Japan,Male,7378
2019,Name836,Australia,Female,1059
2011,Name732,United States,Male,4512
2010,Name698,South Korea,Female,2443
2020,Name142,Argentina,Female,5036
2018,Name905,Mexico,Male,869
2011,Name411,United Kingdom,Female,4613
2011,Name443,South Korea,Male,420
2018,Name857,United Kingdom,Male,9538
2021,Name680,Australia,Male,6114
2012,Name626,United Kingdom,Male,332
2023,Name949,Argentina,Male,8071
2019,Name134,Brazil,Female,6028
2019,Name644,South Korea,Male,4748
2011,Name320,Argentina,Male,8186
2021,Name378,United Kingdom,Female,204
2017,Name467,Mexico,Female,3731
2012,Name519,India,Male,5230
2023,Name806,United Kingdom,Male,312
2012,Name725,United Kingdom,Male,1842
2012,Name272,United States,Male,9762
2016,Name362,United Kingdom,Female,713
2017,Name523,Brazil,Female,1513
2023,Name154,Brazil,Male,1074
2011,Name138,Mexico,Female,9387
2017,Name137,United Kingdom,Female,5555
2016,Name393,India,Female,6120
2020,Name207,Argentina,Male,1989
2015,Name839,Argentina,Female,1896
2017,Name583,Japan,Male,4201
2015,Name251,Mexico,Female,773
2019,Name948,Mexico,Female,3422
2017,Name127,Mexico,Female,4320
2011,Name415,Brazil,Female,2821
2010,Name875,United States,Female,7940
2021,Name665,South Korea,Female,8787
2023,Name883,Mexico,Male,1503
2022,Name784,India,Female,5015
2012,Name521,United States,Male,4947
2021,Name370,United States,Female,6577
2015,Name724,Argentina,Male,8547
2020,Name1,Japan,Male,9049
2013,Name510,United Kingdom,Male,1626
2010,Name369,Brazil,Female,176
2020,Name73,India,Male,5710
2022,Name805,India,Male,3865
2015,Name695,Mexico,Male,1263
2019,Name265,United Kingdom,Male,8976
2014,Name591,India,Male,344
2020,Name895,Brazil,Male,2718
2017,Name24,United States,Female,998
2015,Name653,Japan,Male,4800
2018,Name261,Brazil,Male,4896
2018,Name404,South Korea,Male,8423
2019,Name326,United Kingdom,Male,1852
2010,Name593,Argentina,Female,1395
2019,Name584,South Korea,Male,7011
2011,Name764,South Korea,Female,9156
2020,Name880,United States,Male,9484
2016,Name148,South Korea,Female,4030
2015,Name245,United States,Female,1940
2022,Name369,Mexico,Female,6680
2016,Name17,Argentina,Female,9778
2019,Name319,South Korea,Male,8193
2022,Name943,Brazil,Female,2200
2010,Name958,United Kingdom,Female,4370
2012,Name391,United States,Female,6327
2021,Name326,Mexico,Male,6992
2016,Name534,India,Female,6830
2010,Name268,Argentina,Male,5823
2021,Name717,South Korea,Female,2493
2023,Name469,India,Male,3021
2015,Name951,Mexico,Female,1339
2014,Name670,South Korea,Female,3235
2014,Name976,Japan,Male,8626
2019,Name553,Japan,Male,8256
2016,Name6,India,Male,6021
2019,Name972,United States,Male,6849
2016,Name771,Argentina,Male,6168
2020,Name27,Japan,Male,9703
2019,Name942,South Korea,Male,1323
2023,Name537,India,Male,6977
2014,Name497,United Kingdom,Male,445
2013,Name887,United Kingdom,Female,7923
2021,Name126,Japan,Male,3950
2023,Name940,Australia,Female,5556
2015,Name531,Mexico,Female,5163
2018,Name17,South Korea,Male,8292
2022,Name500,India,Female,5246
2013,Name946,Mexico,Male,4591
2021,Name54,Brazil,Male,3604
2013,Name541,Mexico,Male,3329
2010,Name516,South Korea,Female,9290
2023,Name416,Japan,Male,4025
2016,Name354,United States,Female,1256
2019,Name997,India,Male,5323
2011,Name921,Mexico,Female,112
2019,Name802,Argentina,Female,4524
2023,Name1,Japan,Male,6317
2022,Name518,South Korea,Female,2144
2020,Name559,Mexico,Female,7755
2012,Name867,Mexico,Male,8441
2014,Name613,Argentina,Female,4373
2017,Name816,United States,Male,9434
2023,Name891,Mexico,Female,2225
2021,Name703,Mexico,Female,8020
2020,Name83,United States,Male,6488
2023,Name481,India,Male,5701
2018,Name518,Australia,Female,8507
2014,Name344,India,Male,3109
2021,Name871,Mexico,Male,3882
2020,Name268,United States,Male,1682
2022,Name524,United States,Female,9267
2011,Name329,Mexico,Male,4369
2022,Name528,United Kingdom,Female,2871
2016,Name360,Mexico,Male,1554
2023,Name629,India,Female,4744
2017,Name228,India,Female,4861
2020,Name986,United States,Male,7411
2016,Name881,South Korea,Female,3835
2020,Name385,Argentina,Female,9277
2020,Name98,Argentina,Female,4362
2017,Name760,Argentina,Female,4037
2017,Name168,Mexico,Male,8279
2018,Name805,Argentina,Female,9050
2017,Name670,Japan,Female,9427
2011,Name84,Brazil,Female,4734
2018,Name716,Argentina,Female,9407
2019,Name779,Australia,Male,7234
2020,Name427,South Korea,Male,4886
2021,Name163,United Kingdom,Male,9447
2017,Name36,United Kingdom,Male,2024
2020,Name440,Japan,Male,6131
2022,Name39,Mexico,Male,3214
2019,Name383,Brazil,Female,689
2017,Name565,Australia,Female,6384
2014,Name722,Argentina,Male,1913
2019,Name256,Brazil,Female,2702
2013,Name766,Argentina,Male,8490
2011,Name792,Japan,Male,7795
2016,Name647,Argentina,Male,2566
2017,Name432,Argentina,Female,1433
2017,Name292,India,Male,470
2013,Name926,Australia,Male,2388
2014,Name408,Brazil,Male,8715
2013,Name105,South Korea,Female,7563
2014,Name131,Australia,Male,1592
2011,Name885,United States,Female,1268
2013,Name734,United States,Female,2588
2019,Name622,Japan,Female,843
2011,Name438,India,Male,520
2023,Name597,Australia,Female,9965
2022,Name296,Australia,Female,1976
2011,Name538,Brazil,Male,4861
2022,Name929,Brazil,Male,3007
2023,Name416,United States,Female,788
2014,Name262,Japan,Female,2882
2018,Name518,Argentina,Female,594
2010,Name795,United Kingdom,Female,6007
2018,Name835,Australia,Female,3991
2020,Name244,Argentina,Male,4747
2019,Name815,Brazil,Female,4279
2021,Name300,South Korea,Female,1863
2015,Name695,South Korea,Male,9653
2013,Name158,Brazil,Male,6960
2018,Name370,Argentina,Male,2515
2020,Name573,Japan,Male,2429
2021,Name457,Brazil,Male,5236
2018,Name300,Japan,Female,3648
2017,Name922,United States,Male,4833
2017,Name677,Brazil,Male,9958
2011,Name388,Japan,Male,5473
2018,Name457,South Korea,Male,280
2015,Name455,Japan,Female,4397
2022,Name924,Japan,Male,4426
2017,Name456,South Korea,Female,6721
2013,Name325,South Korea,Male,9351
2022,Name63,Australia,Male,8844
2016,Name250,Japan,Male,3450
